ExperimentType,ExpID,FolderID,EyeDx,EyeDy,EyeDz,EyeOx,EyeOy,EyeOz,IsValid,LeftBlinking,RightBlinking,GameTime,ConvergenceDistance,ConvergenceDistanceIsValid,LocalTime,CamPx,CamPy,CamPz,LocalCamPx,LocalCamPy,LocalCamPz,CamRx,CamRy,CamRz,CamRw,LocalCamRx,LocalCamRy,LocalCamRz,LocalCamRw,Timestamp,AreYouHappyToBePartOfOurExperiment,ExperimentID,Gender,AgeGroup,DoYouEncounterColourBlindness,GamingExperienceHowOftenDoYouPlayComputerGamesPCConsolemobile,ExperienceWithVirtualReality,Arrowsscene1HelpedMeToExploreTheEnvironment,Avatarsscene2HelpedMeToExploreTheEnvironment,ArrowsDistractMyAttention,AvatarsDistractMyAttention
Arrows,1,cpc,0.008865356,-0.1082611,0.9940796,0.03316904,0.002362488,-0.03496948,True,False,False,0.5504836,1.0273,True,05:02:30 PM,158.9749,196.3108,-286.5024,0.2881184,2.353809,-0.06245376,-0.01775675,0.4895987,-0.001653908,-0.8717656,0.02575682,-0.03150959,0.009094313,-0.9991302,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.008636475,-0.1064453,0.994278,0.03315953,0.002317551,-0.03480811,True,False,False,0.5647972,1.005192,True,05:02:30 PM,158.9746,196.3095,-286.5019,0.2883363,2.352586,-0.06182791,-0.02242589,0.487575,-0.002780593,-0.8727886,0.02117483,-0.03370804,0.01063827,-0.9991508,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.01008606,-0.09819031,0.9951019,0.03315718,0.002305313,-0.03476563,True,False,False,0.5794364,1.075784,True,05:02:30 PM,158.9743,196.3087,-286.5016,0.2884984,2.351811,-0.06141616,-0.02505075,0.4867229,-0.003721338,-0.8731893,0.01844006,-0.03462065,0.01122942,-0.9991673,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.007125854,-0.09335327,0.9956055,0.03251979,0.002318863,-0.03472517,True,False,False,0.5939878,1.074604,True,05:02:30 PM,158.974,196.3069,-286.501,0.2888818,2.35006,-0.06070592,-0.03142582,0.4851069,-0.00592637,-0.87387,0.01183862,-0.03629522,0.01271083,-0.9991902,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.006378174,-0.08268738,0.9965515,0.0147108,0.002887863,-0.03474455,True,False,False,0.6099104,1.041383,True,05:02:30 PM,158.9739,196.3059,-286.5008,0.2890239,2.349086,-0.06038596,-0.03487999,0.4843207,-0.007155759,-0.8741657,0.008243214,-0.03708965,0.01347909,-0.9991871,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.01768494,-0.06636047,0.9976349,-0.002163773,0.003611038,-0.03520624,True,False,False,0.6302024,1.35428,True,05:02:30 PM,158.9737,196.305,-286.5006,0.2890882,2.348154,-0.06005789,-0.03845094,0.4834756,-0.008406177,-0.8744726,0.004536206,-0.03793846,0.01429207,-0.9991676,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.02020264,-0.04547119,0.9987488,-0.01537311,0.004057434,-0.0350848,True,False,False,0.6473522,1.231778,True,05:02:30 PM,158.9732,196.3032,-286.5,0.2894301,2.34649,-0.05920352,-0.04444367,0.4820648,-0.01020063,-0.8749482,-0.001529025,-0.03932526,0.01591521,-0.9990985,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.02389526,-0.03865051,0.9989624,-0.01507303,0.004052994,-0.03489549,True,False,False,0.6616282,1.007416,True,05:02:30 PM,158.9726,196.3018,-286.4992,0.2898726,2.345168,-0.05817272,-0.04905617,0.4812112,-0.01121838,-0.8751592,-0.006010054,-0.04010081,0.0174636,-0.999025,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.02787781,-0.02772522,0.9992218,-0.02985013,0.004621231,-0.03520471,True,False,False,0.6763023,1.344588,True,05:02:30 PM,158.9723,196.3011,-286.4989,0.2899437,2.344442,-0.05769052,-0.05133509,0.4808519,-0.0117418,-0.875219,-0.008234885,-0.04040837,0.01820783,-0.9989834,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.01367188,-0.02163696,0.9996643,-0.02970021,0.004658966,-0.03531934,True,False,False,0.6902272,1.530947,True,05:02:30 PM,158.972,196.3003,-286.4985,0.2901912,2.343711,-0.05725481,-0.05374655,0.480276,-0.01263962,-0.875378,-0.01076767,-0.04096289,0.01871029,-0.9989275,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.01655579,-0.02120972,0.9996338,-0.02045973,0.004424088,-0.03544127,True,False,False,0.7046933,1.538252,True,05:02:30 PM,158.9718,196.2995,-286.498,0.2905364,2.342933,-0.05677201,-0.0563352,0.4794088,-0.01360859,-0.8756761,-0.01349006,-0.04183722,0.01925693,-0.9988478,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.003311157,-0.09460449,0.9954987,0.02121213,0.002732788,-0.03507193,True,False,False,0.7209976,1.378412,True,05:02:30 PM,158.9716,196.2976,-286.4968,0.2914815,2.341138,-0.05586793,-0.06186519,0.4773297,-0.01568289,-0.8764036,-0.01930965,-0.04394572,0.02043102,-0.9986383,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.02159119,-0.2350769,0.9717255,0.03230602,0.001783112,-0.03485143,True,False,False,0.7361034,0.9056345,True,05:02:30 PM,158.9715,196.2966,-286.4961,0.2920585,2.340199,-0.0553657,-0.06493384,0.4763219,-0.01670224,-0.8767109,-0.02247123,-0.04493636,0.02118785,-0.9985123,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.02810669,-0.3223267,0.9461975,0.01643845,0.001748962,-0.03513275,True,False,False,0.7510396,0.8580231,True,05:02:30 PM,158.9714,196.2944,-286.494,0.2939291,2.338063,-0.05407168,-0.07264081,0.4734381,-0.01951336,-0.8776098,-0.03054441,-0.04780078,0.02288936,-0.9981274,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.05987549,-0.3869171,0.9201508,0.01314522,0.001474564,-0.03531455,True,False,False,0.7657027,0.8872458,True,05:02:30 PM,158.9713,196.293,-286.4928,0.2949429,2.336751,-0.05336572,-0.07698075,0.4718213,-0.02105318,-0.8780749,-0.03506957,-0.04938485,0.0238833,-0.9978782,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.06443787,-0.4388428,0.8962402,0.02458605,0.0009737702,-0.03529085,True,False,False,0.7798643,0.6911037,True,05:02:30 PM,158.9712,196.2915,-286.4915,0.2960334,2.335304,-0.0525644,-0.08219701,0.4695767,-0.0225141,-0.8787688,-0.04030869,-0.0516023,0.02542497,-0.99753,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.09985352,-0.4705658,0.8766937,0.01719716,0.001000794,-0.03548026,True,False,False,0.7947658,0.8497602,True,05:02:30 PM,158.9714,196.2884,-286.4891,0.2982635,2.332263,-0.05134799,-0.09368987,0.4640599,-0.02462669,-0.880491,-0.05128572,-0.05703666,0.02979225,-0.9966088,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.1110229,-0.4848022,0.8675385,0.006452393,0.001300034,-0.03560382,True,False,False,0.8095567,0.5424048,True,05:02:31 PM,158.9716,196.2868,-286.4877,0.2995348,2.330724,-0.05076231,-0.1001699,0.46106,-0.02549249,-0.8813285,-0.05730917,-0.05992547,0.03252602,-0.9960254,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.11203,-0.4783936,0.8709564,0.005887589,0.001384216,-0.03557321,True,False,False,0.8237488,0.6926962,True,05:02:31 PM,158.9719,196.2851,-286.4861,0.301075,2.329062,-0.05014874,-0.1068921,0.4577591,-0.02640355,-0.8822322,-0.06356724,-0.06310236,0.03535845,-0.9953528,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.1155396,-0.4659424,0.8772278,0.005160446,0.001435684,-0.03555397,True,False,False,0.837943,0.8328671,True,05:02:31 PM,158.9725,196.2814,-286.4827,0.3044395,2.325465,-0.0487379,-0.1207266,0.4504496,-0.0294474,-0.8841115,-0.07706103,-0.07013357,0.04020705,-0.9937436,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.1098785,-0.4375305,0.8924561,0.004496872,0.001546585,-0.03550531,True,False,False,0.8540369,0.6547892,True,05:02:31 PM,158.9726,196.2795,-286.4808,0.3061891,2.323673,-0.04782285,-0.1269197,0.4461357,-0.03050955,-0.8853946,-0.08295304,-0.07438955,0.0426813,-0.9928561,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.09863281,-0.4320221,0.8964386,0.0052426,0.001626633,-0.03545099,True,False,False,0.8709326,0.9416979,True,05:02:31 PM,158.9728,196.2778,-286.4788,0.3080354,2.321981,-0.0468954,-0.1322837,0.4420686,-0.03110293,-0.886628,-0.08789027,-0.07840992,0.04511805,-0.9920139,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
