ExperimentType,ExpID,FolderID,EyeDx,EyeDy,EyeDz,EyeOx,EyeOy,EyeOz,IsValid,LeftBlinking,RightBlinking,GameTime,ConvergenceDistance,ConvergenceDistanceIsValid,LocalTime,CamPx,CamPy,CamPz,LocalCamPx,LocalCamPy,LocalCamPz,CamRx,CamRy,CamRz,CamRw,LocalCamRx,LocalCamRy,LocalCamRz,LocalCamRw,Timestamp,AreYouHappyToBePartOfOurExperiment,ExperimentID,Gender,AgeGroup,DoYouEncounterColourBlindness,GamingExperienceHowOftenDoYouPlayComputerGamesPCConsolemobile,ExperienceWithVirtualReality,Arrowsscene1HelpedMeToExploreTheEnvironment,Avatarsscene2HelpedMeToExploreTheEnvironment,ArrowsDistractMyAttention,AvatarsDistractMyAttention
Avatars,1,tfs,0.27005,-0.003540039,0.9628296,0.027681,0.002994385,-0.02144498,True,False,False,0.5352063,2.131777,True,12:59:56 PM,159.7118,195.5004,-289.5021,-4.928158,-0.4596499,-0.5121119,0.05252625,-0.2549728,0.003873428,-0.9655128,0.05252625,-0.2549728,0.003873428,-0.9655128,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.2707977,-0.01582336,0.9624939,0.02799658,0.002926453,-0.02087479,True,False,False,0.5471084,1.132846,True,12:59:56 PM,159.7139,195.5003,-289.5034,-4.926092,-0.4597059,-0.5133774,0.05259128,-0.2663182,0.003139914,-0.9624443,0.05259128,-0.2663182,0.003139914,-0.9624443,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.253891,0.002960205,0.9672241,-0.01144276,0.001375763,-0.02094034,True,False,False,0.5597603,1.307359,True,12:59:56 PM,159.7148,195.5003,-289.5038,-4.925238,-0.4597454,-0.5138167,0.05283503,-0.2705341,0.002688366,-0.9612558,0.05283503,-0.2705341,0.002688366,-0.9612558,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.2120361,-0.002410889,0.9772491,-0.03159871,0.0006319123,-0.02118698,True,False,False,0.5727518,1.609171,True,12:59:56 PM,159.7155,195.5003,-289.5043,-4.924461,-0.4596939,-0.5143467,0.05333597,-0.2743065,0.002510909,-0.9601588,0.05333597,-0.2743065,0.002510909,-0.9601588,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1778259,-0.02163696,0.9838104,-0.03162982,0.001091599,-0.02254523,True,False,False,0.5857118,0.7646025,True,12:59:56 PM,159.7161,195.5004,-289.5047,-4.923852,-0.4595973,-0.5147471,0.05408316,-0.2771202,0.002437262,-0.9593089,0.05408316,-0.2771202,0.002437262,-0.9593089,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1840973,0.008300781,0.9828644,-0.03154384,0.0007429505,-0.02141182,True,False,False,0.598379,0.9252248,True,12:59:56 PM,159.7167,195.5006,-289.5051,-4.92332,-0.4593844,-0.5151496,0.05502738,-0.2794099,0.002370813,-0.9585909,0.05502738,-0.2794099,0.002370813,-0.9585909,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1779938,-0.01387024,0.9839172,-0.03151593,0.0005081177,-0.02072054,True,False,False,0.6113552,1.008637,True,12:59:56 PM,159.7171,195.5007,-289.5057,-4.922875,-0.4592663,-0.515698,0.05617106,-0.281845,0.002310118,-0.9578115,0.05617106,-0.281845,0.002310118,-0.9578115,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1604004,-0.00541687,0.98703,-0.03151754,0.0006311188,-0.02124907,True,False,False,0.6249576,1.026829,True,12:59:56 PM,159.7175,195.5009,-289.5061,-4.922466,-0.4591227,-0.5161161,0.05743098,-0.2834367,0.002246439,-0.9572671,0.05743098,-0.2834367,0.002246439,-0.9572671,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1586914,-0.001678467,0.9873199,-0.03150607,0.0005384217,-0.02096608,True,False,False,0.6366438,0.9477791,True,12:59:56 PM,159.7194,195.5015,-289.5053,-4.920607,-0.4585245,-0.5152931,0.05975712,-0.2858884,0.001453,-0.9563968,0.05975712,-0.2858884,0.001453,-0.9563968,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1758118,0.04727173,0.9832764,-0.03130945,-0.000230011,-0.01862061,True,False,False,0.6488532,0.3286342,True,12:59:56 PM,159.7197,195.5017,-289.5055,-4.920278,-0.458275,-0.5155063,0.06105478,-0.2867711,0.0008860775,-0.9560512,0.06105478,-0.2867711,0.0008860775,-0.9560512,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
